Wavelength [nm],Raw [dBm],Smoothed(Savgol) [dBm]
1.573200000000000045e+03,-4.389112000000000080e+01,-4.389112000000000080e+01
1.573400000000000091e+03,-4.451344000000000278e+01,-4.451344000000000278e+01
1.573599999999999909e+03,-4.444162000000000035e+01,-4.444162000000000035e+01
1.573799999999999955e+03,-4.462402000000000157e+01,-4.462402000000000157e+01
1.574000000000000000e+03,-4.440147000000000332e+01,-4.440147000000000332e+01
1.574200000000000045e+03,-4.475610000000000355e+01,-4.475610000000000355e+01
1.574400000000000091e+03,-4.446103999999999701e+01,-4.446103999999999701e+01
1.574599999999999909e+03,-4.447317999999999927e+01,-4.447317999999999927e+01
1.574799999999999955e+03,-4.437718999999999880e+01,-4.437718999999999880e+01
1.575000000000000000e+03,-4.473165000000000191e+01,-4.473165000000000191e+01
1.575200000000000045e+03,-4.504592000000000240e+01,-4.504592000000000240e+01
1.575400000000000091e+03,-4.453410000000000224e+01,-4.453410000000000224e+01
1.575599999999999909e+03,-4.463027000000000299e+01,-4.463027000000000299e+01
1.575799999999999955e+03,-4.461921000000000248e+01,-4.461921000000000248e+01
1.576000000000000000e+03,-4.482497999999999649e+01,-4.482497999999999649e+01
1.576200000000000045e+03,-4.508539999999999992e+01,-4.508539999999999992e+01
1.576400000000000091e+03,-4.470356999999999914e+01,-4.470356999999999914e+01
1.576599999999999909e+03,-4.492636000000000251e+01,-4.492636000000000251e+01
1.576799999999999955e+03,-4.490055000000000263e+01,-4.490055000000000263e+01
1.577000000000000000e+03,-4.511025999999999669e+01,-4.511025999999999669e+01
1.577200000000000045e+03,-4.474369000000000085e+01,-4.474369000000000085e+01
1.577400000000000091e+03,-4.525545999999999935e+01,-4.525545999999999935e+01
1.577599999999999909e+03,-4.526565000000000083e+01,-4.526565000000000083e+01
1.577799999999999955e+03,-4.602830000000000155e+01,-4.602830000000000155e+01
1.578000000000000000e+03,-4.578282999999999703e+01,-4.578282999999999703e+01
1.578200000000000045e+03,-4.616725999999999885e+01,-4.616725999999999885e+01
1.578400000000000091e+03,-4.598736999999999853e+01,-4.598736999999999853e+01
1.578599999999999909e+03,-4.684834000000000032e+01,-4.684834000000000032e+01
1.578799999999999955e+03,-4.647527999999999793e+01,-4.647527999999999793e+01
1.579000000000000000e+03,-4.652698999999999785e+01,-4.652698999999999785e+01
1.579200000000000045e+03,-4.657560000000000144e+01,-4.657560000000000144e+01
1.579400000000000091e+03,-4.621578000000000230e+01,-4.621578000000000230e+01
1.579599999999999909e+03,-4.663600999999999885e+01,-4.663600999999999885e+01
1.579799999999999955e+03,-4.673919000000000068e+01,-4.673919000000000068e+01
1.580000000000000000e+03,-4.745700999999999681e+01,-4.745700999999999681e+01
1.580200000000000045e+03,-4.755378999999999934e+01,-4.755378999999999934e+01
1.580400000000000091e+03,-4.797968999999999795e+01,-4.797968999999999795e+01
1.580599999999999909e+03,-4.745678999999999803e+01,-4.745678999999999803e+01
1.580799999999999955e+03,-4.734987000000000279e+01,-4.734987000000000279e+01
1.581000000000000000e+03,-4.693636999999999659e+01,-4.693636999999999659e+01
1.581200000000000045e+03,-4.710647000000000162e+01,-4.710647000000000162e+01
1.581400000000000091e+03,-4.786699000000000126e+01,-4.786699000000000126e+01
1.581599999999999909e+03,-4.773689000000000249e+01,-4.773689000000000249e+01
1.581799999999999955e+03,-4.835797999999999774e+01,-4.835797999999999774e+01
1.582000000000000000e+03,-4.863065000000000282e+01,-4.863065000000000282e+01
1.582200000000000045e+03,-4.957433999999999941e+01,-4.957433999999999941e+01
1.582400000000000091e+03,-4.969729999999999848e+01,-4.969729999999999848e+01
1.582599999999999909e+03,-5.021045000000000158e+01,-5.021045000000000158e+01
1.582799999999999955e+03,-4.994398000000000337e+01,-4.994398000000000337e+01
1.583000000000000000e+03,-5.126570999999999856e+01,-5.126570999999999856e+01
1.583200000000000045e+03,-5.089732000000000056e+01,-5.089732000000000056e+01
1.583400000000000091e+03,-5.169142999999999688e+01,-5.169142999999999688e+01
1.583599999999999909e+03,-5.164090999999999809e+01,-5.164090999999999809e+01
1.583799999999999955e+03,-5.201286000000000342e+01,-5.201286000000000342e+01
1.584000000000000000e+03,-5.166414000000000328e+01,-5.166414000000000328e+01
1.584200000000000045e+03,-5.204843999999999937e+01,-5.204843999999999937e+01
1.584400000000000091e+03,-5.331770000000000209e+01,-5.331770000000000209e+01
1.584599999999999909e+03,-5.226848999999999990e+01,-5.226848999999999990e+01
1.584799999999999955e+03,-5.367517000000000138e+01,-5.367517000000000138e+01
1.585000000000000000e+03,-5.386122999999999905e+01,-5.386122999999999905e+01
1.585200000000000045e+03,-5.508820000000000050e+01,-5.508820000000000050e+01
1.585400000000000091e+03,-5.434761999999999915e+01,-5.434761999999999915e+01
1.585599999999999909e+03,-5.555234999999999701e+01,-5.555234999999999701e+01
1.585799999999999955e+03,-5.378399999999999892e+01,-5.378399999999999892e+01
1.586000000000000000e+03,-5.677369999999999806e+01,-5.677369999999999806e+01
1.586200000000000045e+03,-5.621768999999999750e+01,-5.621768999999999750e+01
1.586400000000000091e+03,-5.751870000000000260e+01,-5.751870000000000260e+01
1.586599999999999909e+03,-6.137317000000000178e+01,-6.137317000000000178e+01
1.586799999999999955e+03,-6.018413999999999930e+01,-6.018413999999999930e+01
1.587000000000000000e+03,-6.188918999999999926e+01,-6.188918999999999926e+01
1.587200000000000045e+03,-6.245181000000000182e+01,-6.245181000000000182e+01
1.587400000000000091e+03,-6.435148999999999830e+01,-6.435148999999999830e+01
1.587599999999999909e+03,-6.498918999999999357e+01,-6.498918999999999357e+01
1.587799999999999955e+03,-6.781928999999999519e+01,-6.781928999999999519e+01
1.588000000000000000e+03,-7.578189999999999316e+01,-7.578189999999999316e+01
1.588200000000000045e+03,-7.030598000000000525e+01,-7.030598000000000525e+01
1.588400000000000091e+03,-7.048122999999999649e+01,-7.048122999999999649e+01
1.588599999999999909e+03,-7.093998000000000559e+01,-7.093998000000000559e+01
1.588799999999999955e+03,-7.011276999999999759e+01,-7.011276999999999759e+01
1.589000000000000000e+03,-6.773874999999999602e+01,-6.773874999999999602e+01
1.589200000000000045e+03,-6.796508000000000038e+01,-6.796508000000000038e+01
1.589400000000000091e+03,-6.106537999999999755e+01,-6.106537999999999755e+01
1.589599999999999909e+03,-5.980353000000000208e+01,-5.980353000000000208e+01
1.589799999999999955e+03,-6.219172999999999973e+01,-6.219172999999999973e+01
1.590000000000000000e+03,-5.807739999999999725e+01,-5.807739999999999725e+01
1.590200000000000045e+03,-5.814188999999999652e+01,-5.814188999999999652e+01
1.590400000000000091e+03,-5.584064000000000050e+01,-5.584064000000000050e+01
1.590599999999999909e+03,-5.625312000000000268e+01,-5.625312000000000268e+01
1.590799999999999955e+03,-5.630993999999999744e+01,-5.630993999999999744e+01
1.591000000000000000e+03,-5.659765999999999764e+01,-5.659765999999999764e+01
1.591200000000000045e+03,-5.515841000000000349e+01,-5.515841000000000349e+01
1.591400000000000091e+03,-5.369212999999999880e+01,-5.369212999999999880e+01
1.591599999999999909e+03,-5.383299999999999841e+01,-5.383299999999999841e+01
1.591799999999999955e+03,-5.306475999999999971e+01,-5.306475999999999971e+01
1.592000000000000000e+03,-5.313036999999999921e+01,-5.313036999999999921e+01
1.592200000000000045e+03,-5.264934999999999832e+01,-5.264934999999999832e+01
1.592400000000000091e+03,-5.212373000000000189e+01,-5.212373000000000189e+01
1.592599999999999909e+03,-5.145683999999999969e+01,-5.145683999999999969e+01
1.592799999999999955e+03,-5.227922000000000224e+01,-5.227922000000000224e+01
1.593000000000000000e+03,-5.241476000000000113e+01,-5.241476000000000113e+01
1.593200000000000045e+03,-5.168836999999999904e+01,-5.168836999999999904e+01
1.593400000000000091e+03,-5.123552999999999713e+01,-5.123552999999999713e+01
1.593599999999999909e+03,-5.143780999999999892e+01,-5.143780999999999892e+01
1.593799999999999955e+03,-5.165433000000000163e+01,-5.165433000000000163e+01
1.594000000000000000e+03,-5.154041000000000139e+01,-5.154041000000000139e+01
1.594200000000000045e+03,-5.084121999999999986e+01,-5.084121999999999986e+01
1.594400000000000091e+03,-4.997928000000000281e+01,-4.997928000000000281e+01
1.594599999999999909e+03,-5.047377999999999787e+01,-5.047377999999999787e+01
1.594799999999999955e+03,-4.996607000000000198e+01,-4.996607000000000198e+01
1.595000000000000000e+03,-5.051333999999999946e+01,-5.051333999999999946e+01
1.595200000000000045e+03,-4.978251000000000204e+01,-4.978251000000000204e+01
1.595400000000000091e+03,-4.909217999999999904e+01,-4.909217999999999904e+01
1.595599999999999909e+03,-4.861753999999999820e+01,-4.861753999999999820e+01
1.595799999999999955e+03,-4.824347000000000207e+01,-4.824347000000000207e+01
1.596000000000000000e+03,-4.805371000000000237e+01,-4.805371000000000237e+01
1.596200000000000045e+03,-4.802311999999999870e+01,-4.802311999999999870e+01
1.596400000000000091e+03,-4.718480999999999881e+01,-4.718480999999999881e+01
1.596599999999999909e+03,-4.730301999999999651e+01,-4.730301999999999651e+01
1.596799999999999955e+03,-4.755680000000000263e+01,-4.755680000000000263e+01
1.597000000000000000e+03,-4.735779999999999745e+01,-4.735779999999999745e+01
1.597200000000000045e+03,-4.741279999999999717e+01,-4.741279999999999717e+01
1.597400000000000091e+03,-4.690529999999999688e+01,-4.690529999999999688e+01
1.597599999999999909e+03,-4.724441999999999808e+01,-4.724441999999999808e+01
1.597799999999999955e+03,-4.688204999999999956e+01,-4.688204999999999956e+01
1.598000000000000000e+03,-4.679307000000000016e+01,-4.679307000000000016e+01
1.598200000000000045e+03,-4.625059999999999860e+01,-4.625059999999999860e+01
1.598400000000000091e+03,-4.592020000000000124e+01,-4.592020000000000124e+01
1.598599999999999909e+03,-4.669668999999999670e+01,-4.669668999999999670e+01
1.598799999999999955e+03,-4.637814000000000192e+01,-4.637814000000000192e+01
1.599000000000000000e+03,-4.621949000000000041e+01,-4.621949000000000041e+01
1.599200000000000045e+03,-4.542990000000000350e+01,-4.542990000000000350e+01
1.599400000000000091e+03,-4.577362000000000108e+01,-4.577362000000000108e+01
1.599599999999999909e+03,-4.560549000000000319e+01,-4.560549000000000319e+01
1.599799999999999955e+03,-4.653687000000000040e+01,-4.653687000000000040e+01
1.600000000000000000e+03,-4.542455000000000354e+01,-4.542455000000000354e+01
