Wavelength [nm],Raw [dBm],Smoothed(Savgol) [dBm]
1.573200000000000045e+03,-5.619774000000000314e+01,-5.619774000000000314e+01
1.573400000000000091e+03,-5.502913999999999817e+01,-5.502913999999999817e+01
1.573599999999999909e+03,-5.327445999999999771e+01,-5.327445999999999771e+01
1.573799999999999955e+03,-5.271726000000000312e+01,-5.271726000000000312e+01
1.574000000000000000e+03,-5.194478000000000151e+01,-5.194478000000000151e+01
1.574200000000000045e+03,-5.277879000000000076e+01,-5.277879000000000076e+01
1.574400000000000091e+03,-5.204760999999999882e+01,-5.204760999999999882e+01
1.574599999999999909e+03,-5.218952999999999776e+01,-5.218952999999999776e+01
1.574799999999999955e+03,-5.134210999999999814e+01,-5.134210999999999814e+01
1.575000000000000000e+03,-5.158455000000000013e+01,-5.158455000000000013e+01
1.575200000000000045e+03,-5.068733000000000288e+01,-5.068733000000000288e+01
1.575400000000000091e+03,-4.930718000000000245e+01,-4.930718000000000245e+01
1.575599999999999909e+03,-4.869747000000000270e+01,-4.869747000000000270e+01
1.575799999999999955e+03,-4.821553000000000111e+01,-4.821553000000000111e+01
1.576000000000000000e+03,-4.851548999999999978e+01,-4.851548999999999978e+01
1.576200000000000045e+03,-4.881499000000000166e+01,-4.881499000000000166e+01
1.576400000000000091e+03,-4.904361999999999711e+01,-4.904361999999999711e+01
1.576599999999999909e+03,-4.835052999999999912e+01,-4.835052999999999912e+01
1.576799999999999955e+03,-4.770893999999999835e+01,-4.770893999999999835e+01
1.577000000000000000e+03,-4.767320999999999742e+01,-4.767320999999999742e+01
1.577200000000000045e+03,-4.719004000000000332e+01,-4.719004000000000332e+01
1.577400000000000091e+03,-4.654493999999999687e+01,-4.654493999999999687e+01
1.577599999999999909e+03,-4.647867999999999711e+01,-4.647867999999999711e+01
1.577799999999999955e+03,-4.665256999999999721e+01,-4.665256999999999721e+01
1.578000000000000000e+03,-4.622214000000000311e+01,-4.622214000000000311e+01
1.578200000000000045e+03,-4.590541000000000338e+01,-4.590541000000000338e+01
1.578400000000000091e+03,-4.589289000000000129e+01,-4.589289000000000129e+01
1.578599999999999909e+03,-4.590968000000000160e+01,-4.590968000000000160e+01
1.578799999999999955e+03,-4.600885000000000247e+01,-4.600885000000000247e+01
1.579000000000000000e+03,-4.631940000000000168e+01,-4.631940000000000168e+01
1.579200000000000045e+03,-4.601623000000000019e+01,-4.601623000000000019e+01
1.579400000000000091e+03,-4.534282999999999930e+01,-4.534282999999999930e+01
1.579599999999999909e+03,-4.502261000000000024e+01,-4.502261000000000024e+01
1.579799999999999955e+03,-4.507849000000000217e+01,-4.507849000000000217e+01
1.580000000000000000e+03,-4.520004000000000133e+01,-4.520004000000000133e+01
1.580200000000000045e+03,-4.509405999999999892e+01,-4.509405999999999892e+01
1.580400000000000091e+03,-4.585605999999999938e+01,-4.585605999999999938e+01
1.580599999999999909e+03,-4.539459999999999695e+01,-4.539459999999999695e+01
1.580799999999999955e+03,-4.492620000000000147e+01,-4.492620000000000147e+01
1.581000000000000000e+03,-4.491031999999999869e+01,-4.491031999999999869e+01
1.581200000000000045e+03,-4.499976999999999805e+01,-4.499976999999999805e+01
1.581400000000000091e+03,-4.548248000000000246e+01,-4.548248000000000246e+01
1.581599999999999909e+03,-4.538477999999999923e+01,-4.538477999999999923e+01
1.581799999999999955e+03,-4.515500999999999721e+01,-4.515500999999999721e+01
1.582000000000000000e+03,-4.452862999999999971e+01,-4.452862999999999971e+01
1.582200000000000045e+03,-4.477609999999999957e+01,-4.477609999999999957e+01
1.582400000000000091e+03,-4.438673000000000002e+01,-4.438673000000000002e+01
1.582599999999999909e+03,-4.439779000000000053e+01,-4.439779000000000053e+01
1.582799999999999955e+03,-4.378914999999999935e+01,-4.378914999999999935e+01
1.583000000000000000e+03,-4.431851000000000340e+01,-4.431851000000000340e+01
1.583200000000000045e+03,-4.353627000000000180e+01,-4.353627000000000180e+01
1.583400000000000091e+03,-4.366416999999999859e+01,-4.366416999999999859e+01
1.583599999999999909e+03,-4.371934000000000253e+01,-4.371934000000000253e+01
1.583799999999999955e+03,-4.364759000000000100e+01,-4.364759000000000100e+01
1.584000000000000000e+03,-4.387279000000000195e+01,-4.387279000000000195e+01
1.584200000000000045e+03,-4.379679999999999751e+01,-4.379679999999999751e+01
1.584400000000000091e+03,-4.412022000000000332e+01,-4.412022000000000332e+01
1.584599999999999909e+03,-4.326290999999999798e+01,-4.326290999999999798e+01
1.584799999999999955e+03,-4.368242000000000047e+01,-4.368242000000000047e+01
1.585000000000000000e+03,-4.340090000000000003e+01,-4.340090000000000003e+01
1.585200000000000045e+03,-4.411688999999999794e+01,-4.411688999999999794e+01
1.585400000000000091e+03,-4.372460000000000235e+01,-4.372460000000000235e+01
1.585599999999999909e+03,-4.423131999999999664e+01,-4.423131999999999664e+01
1.585799999999999955e+03,-4.418410999999999689e+01,-4.418410999999999689e+01
1.586000000000000000e+03,-4.367949000000000126e+01,-4.367949000000000126e+01
1.586200000000000045e+03,-4.407927999999999713e+01,-4.407927999999999713e+01
1.586400000000000091e+03,-4.401498999999999739e+01,-4.401498999999999739e+01
1.586599999999999909e+03,-4.499269999999999925e+01,-4.499269999999999925e+01
1.586799999999999955e+03,-4.432788000000000039e+01,-4.432788000000000039e+01
1.587000000000000000e+03,-4.401288000000000267e+01,-4.401288000000000267e+01
1.587200000000000045e+03,-4.315057000000000187e+01,-4.315057000000000187e+01
1.587400000000000091e+03,-4.341069999999999851e+01,-4.341069999999999851e+01
1.587599999999999909e+03,-4.353298999999999808e+01,-4.353298999999999808e+01
1.587799999999999955e+03,-4.389701999999999771e+01,-4.389701999999999771e+01
1.588000000000000000e+03,-4.406882999999999839e+01,-4.406882999999999839e+01
1.588200000000000045e+03,-4.407164000000000215e+01,-4.407164000000000215e+01
1.588400000000000091e+03,-4.413067999999999813e+01,-4.413067999999999813e+01
1.588599999999999909e+03,-4.406083999999999889e+01,-4.406083999999999889e+01
1.588799999999999955e+03,-4.447691999999999979e+01,-4.447691999999999979e+01
1.589000000000000000e+03,-4.452638999999999925e+01,-4.452638999999999925e+01
1.589200000000000045e+03,-4.445978000000000208e+01,-4.445978000000000208e+01
1.589400000000000091e+03,-4.411874000000000251e+01,-4.411874000000000251e+01
1.589599999999999909e+03,-4.428206000000000131e+01,-4.428206000000000131e+01
1.589799999999999955e+03,-4.387104000000000070e+01,-4.387104000000000070e+01
1.590000000000000000e+03,-4.451845000000000141e+01,-4.451845000000000141e+01
1.590200000000000045e+03,-4.457276000000000238e+01,-4.457276000000000238e+01
1.590400000000000091e+03,-4.483467999999999876e+01,-4.483467999999999876e+01
1.590599999999999909e+03,-4.584734000000000265e+01,-4.584734000000000265e+01
1.590799999999999955e+03,-4.584033999999999764e+01,-4.584033999999999764e+01
1.591000000000000000e+03,-4.538091000000000008e+01,-4.538091000000000008e+01
1.591200000000000045e+03,-4.536128000000000071e+01,-4.536128000000000071e+01
1.591400000000000091e+03,-4.528186000000000178e+01,-4.528186000000000178e+01
1.591599999999999909e+03,-4.483039999999999736e+01,-4.483039999999999736e+01
1.591799999999999955e+03,-4.574963000000000335e+01,-4.574963000000000335e+01
1.592000000000000000e+03,-4.543113999999999919e+01,-4.543113999999999919e+01
1.592200000000000045e+03,-4.691655999999999693e+01,-4.691655999999999693e+01
1.592400000000000091e+03,-4.653697999999999979e+01,-4.653697999999999979e+01
1.592599999999999909e+03,-4.650583000000000311e+01,-4.650583000000000311e+01
1.592799999999999955e+03,-4.660173999999999950e+01,-4.660173999999999950e+01
1.593000000000000000e+03,-4.646437000000000239e+01,-4.646437000000000239e+01
1.593200000000000045e+03,-4.650860999999999734e+01,-4.650860999999999734e+01
1.593400000000000091e+03,-4.795002000000000209e+01,-4.795002000000000209e+01
1.593599999999999909e+03,-4.766756999999999778e+01,-4.766756999999999778e+01
1.593799999999999955e+03,-4.676483000000000345e+01,-4.676483000000000345e+01
1.594000000000000000e+03,-4.621184999999999832e+01,-4.621184999999999832e+01
1.594200000000000045e+03,-4.699271000000000242e+01,-4.699271000000000242e+01
1.594400000000000091e+03,-4.759763999999999839e+01,-4.759763999999999839e+01
1.594599999999999909e+03,-4.791210000000000235e+01,-4.791210000000000235e+01
1.594799999999999955e+03,-4.779225999999999885e+01,-4.779225999999999885e+01
1.595000000000000000e+03,-4.716792000000000229e+01,-4.716792000000000229e+01
1.595200000000000045e+03,-4.788786999999999949e+01,-4.788786999999999949e+01
1.595400000000000091e+03,-4.877174000000000120e+01,-4.877174000000000120e+01
1.595599999999999909e+03,-4.993507999999999925e+01,-4.993507999999999925e+01
1.595799999999999955e+03,-4.948062000000000182e+01,-4.948062000000000182e+01
1.596000000000000000e+03,-5.014455000000000240e+01,-5.014455000000000240e+01
1.596200000000000045e+03,-5.040370000000000061e+01,-5.040370000000000061e+01
1.596400000000000091e+03,-5.105407999999999902e+01,-5.105407999999999902e+01
1.596599999999999909e+03,-5.199219999999999686e+01,-5.199219999999999686e+01
1.596799999999999955e+03,-5.342557999999999652e+01,-5.342557999999999652e+01
1.597000000000000000e+03,-5.287859999999999872e+01,-5.287859999999999872e+01
1.597200000000000045e+03,-5.200538000000000238e+01,-5.200538000000000238e+01
1.597400000000000091e+03,-5.264679000000000286e+01,-5.264679000000000286e+01
1.597599999999999909e+03,-5.319248000000000332e+01,-5.319248000000000332e+01
1.597799999999999955e+03,-5.338797000000000281e+01,-5.338797000000000281e+01
1.598000000000000000e+03,-5.410007000000000232e+01,-5.410007000000000232e+01
1.598200000000000045e+03,-5.369619000000000142e+01,-5.369619000000000142e+01
1.598400000000000091e+03,-5.443379000000000190e+01,-5.443379000000000190e+01
1.598599999999999909e+03,-5.393536000000000286e+01,-5.393536000000000286e+01
1.598799999999999955e+03,-5.525721000000000060e+01,-5.525721000000000060e+01
1.599000000000000000e+03,-5.512120000000000175e+01,-5.512120000000000175e+01
1.599200000000000045e+03,-5.673911999999999978e+01,-5.673911999999999978e+01
1.599400000000000091e+03,-5.814974000000000132e+01,-5.814974000000000132e+01
1.599599999999999909e+03,-5.801859000000000322e+01,-5.801859000000000322e+01
1.599799999999999955e+03,-5.854386999999999830e+01,-5.854386999999999830e+01
1.600000000000000000e+03,-6.132289000000000101e+01,-6.132289000000000101e+01
