Wavelength [nm],Raw [dBm],Smoothed(Savgol) [dBm]
1.573200000000000045e+03,-5.068717000000000183e+01,-5.068717000000000183e+01
1.573400000000000091e+03,-5.037586000000000297e+01,-5.037586000000000297e+01
1.573599999999999909e+03,-4.933068000000000097e+01,-4.933068000000000097e+01
1.573799999999999955e+03,-4.905745000000000289e+01,-4.905745000000000289e+01
1.574000000000000000e+03,-4.832688999999999879e+01,-4.832688999999999879e+01
1.574200000000000045e+03,-4.891237999999999886e+01,-4.891237999999999886e+01
1.574400000000000091e+03,-4.831089000000000055e+01,-4.831089000000000055e+01
1.574599999999999909e+03,-4.868224000000000018e+01,-4.868224000000000018e+01
1.574799999999999955e+03,-4.794583000000000084e+01,-4.794583000000000084e+01
1.575000000000000000e+03,-4.828987000000000052e+01,-4.828987000000000052e+01
1.575200000000000045e+03,-4.772511999999999688e+01,-4.772511999999999688e+01
1.575400000000000091e+03,-4.654813000000000045e+01,-4.654813000000000045e+01
1.575599999999999909e+03,-4.632511999999999830e+01,-4.632511999999999830e+01
1.575799999999999955e+03,-4.591201000000000221e+01,-4.591201000000000221e+01
1.576000000000000000e+03,-4.599408999999999992e+01,-4.599408999999999992e+01
1.576200000000000045e+03,-4.649381000000000341e+01,-4.649381000000000341e+01
1.576400000000000091e+03,-4.669004999999999939e+01,-4.669004999999999939e+01
1.576599999999999909e+03,-4.630845999999999663e+01,-4.630845999999999663e+01
1.576799999999999955e+03,-4.554391999999999996e+01,-4.554391999999999996e+01
1.577000000000000000e+03,-4.569852999999999810e+01,-4.569852999999999810e+01
1.577200000000000045e+03,-4.521603999999999957e+01,-4.521603999999999957e+01
1.577400000000000091e+03,-4.503499999999999659e+01,-4.503499999999999659e+01
1.577599999999999909e+03,-4.478332999999999942e+01,-4.478332999999999942e+01
1.577799999999999955e+03,-4.495691999999999666e+01,-4.495691999999999666e+01
1.578000000000000000e+03,-4.461861999999999995e+01,-4.461861999999999995e+01
1.578200000000000045e+03,-4.442443999999999704e+01,-4.442443999999999704e+01
1.578400000000000091e+03,-4.447473999999999705e+01,-4.447473999999999705e+01
1.578599999999999909e+03,-4.437438000000000216e+01,-4.437438000000000216e+01
1.578799999999999955e+03,-4.466711999999999705e+01,-4.466711999999999705e+01
1.579000000000000000e+03,-4.480897000000000219e+01,-4.480897000000000219e+01
1.579200000000000045e+03,-4.458174999999999955e+01,-4.458174999999999955e+01
1.579400000000000091e+03,-4.405555999999999983e+01,-4.405555999999999983e+01
1.579599999999999909e+03,-4.380577000000000254e+01,-4.380577000000000254e+01
1.579799999999999955e+03,-4.396034999999999826e+01,-4.396034999999999826e+01
1.580000000000000000e+03,-4.403614000000000317e+01,-4.403614000000000317e+01
1.580200000000000045e+03,-4.400522000000000133e+01,-4.400522000000000133e+01
1.580400000000000091e+03,-4.454193999999999676e+01,-4.454193999999999676e+01
1.580599999999999909e+03,-4.420065000000000310e+01,-4.420065000000000310e+01
1.580799999999999955e+03,-4.383836000000000155e+01,-4.383836000000000155e+01
1.581000000000000000e+03,-4.380845999999999663e+01,-4.380845999999999663e+01
1.581200000000000045e+03,-4.398008999999999702e+01,-4.398008999999999702e+01
1.581400000000000091e+03,-4.440704999999999814e+01,-4.440704999999999814e+01
1.581599999999999909e+03,-4.427309999999999945e+01,-4.427309999999999945e+01
1.581799999999999955e+03,-4.411280000000000001e+01,-4.411280000000000001e+01
1.582000000000000000e+03,-4.352821999999999747e+01,-4.352821999999999747e+01
1.582200000000000045e+03,-4.351118000000000308e+01,-4.351118000000000308e+01
1.582400000000000091e+03,-4.400885000000000247e+01,-4.400885000000000247e+01
1.582599999999999909e+03,-4.368755000000000166e+01,-4.368755000000000166e+01
1.582799999999999955e+03,-4.309740000000000038e+01,-4.309740000000000038e+01
1.583000000000000000e+03,-4.382417999999999836e+01,-4.382417999999999836e+01
1.583200000000000045e+03,-4.307858000000000231e+01,-4.307858000000000231e+01
1.583400000000000091e+03,-4.319471000000000060e+01,-4.319471000000000060e+01
1.583599999999999909e+03,-4.323922999999999917e+01,-4.323922999999999917e+01
1.583799999999999955e+03,-4.319431999999999761e+01,-4.319431999999999761e+01
1.584000000000000000e+03,-4.330973999999999791e+01,-4.330973999999999791e+01
1.584200000000000045e+03,-4.327297999999999689e+01,-4.327297999999999689e+01
1.584400000000000091e+03,-4.361614999999999753e+01,-4.361614999999999753e+01
1.584599999999999909e+03,-4.273826999999999998e+01,-4.273826999999999998e+01
1.584799999999999955e+03,-4.322697999999999752e+01,-4.322697999999999752e+01
1.585000000000000000e+03,-4.315234000000000236e+01,-4.315234000000000236e+01
1.585200000000000045e+03,-4.384196000000000026e+01,-4.384196000000000026e+01
1.585400000000000091e+03,-4.343171000000000248e+01,-4.343171000000000248e+01
1.585599999999999909e+03,-4.370698999999999756e+01,-4.370698999999999756e+01
1.585799999999999955e+03,-4.326050999999999647e+01,-4.326050999999999647e+01
1.586000000000000000e+03,-4.350352000000000174e+01,-4.350352000000000174e+01
1.586200000000000045e+03,-4.379576999999999742e+01,-4.379576999999999742e+01
1.586400000000000091e+03,-4.387843000000000160e+01,-4.387843000000000160e+01
1.586599999999999909e+03,-4.479800999999999789e+01,-4.479800999999999789e+01
1.586799999999999955e+03,-4.415055000000000263e+01,-4.415055000000000263e+01
1.587000000000000000e+03,-4.417985999999999791e+01,-4.417985999999999791e+01
1.587200000000000045e+03,-4.338324000000000069e+01,-4.338324000000000069e+01
1.587400000000000091e+03,-4.355823000000000178e+01,-4.355823000000000178e+01
1.587599999999999909e+03,-4.346479999999999677e+01,-4.346479999999999677e+01
1.587799999999999955e+03,-4.401431999999999789e+01,-4.401431999999999789e+01
1.588000000000000000e+03,-4.427306999999999704e+01,-4.427306999999999704e+01
1.588200000000000045e+03,-4.443903000000000247e+01,-4.443903000000000247e+01
1.588400000000000091e+03,-4.443798999999999921e+01,-4.443798999999999921e+01
1.588599999999999909e+03,-4.436050000000000182e+01,-4.436050000000000182e+01
1.588799999999999955e+03,-4.467595000000000027e+01,-4.467595000000000027e+01
1.589000000000000000e+03,-4.486081000000000074e+01,-4.486081000000000074e+01
1.589200000000000045e+03,-4.490283999999999764e+01,-4.490283999999999764e+01
1.589400000000000091e+03,-4.459606000000000137e+01,-4.459606000000000137e+01
1.589599999999999909e+03,-4.497910999999999859e+01,-4.497910999999999859e+01
1.589799999999999955e+03,-4.425000000000000000e+01,-4.425000000000000000e+01
1.590000000000000000e+03,-4.501418000000000319e+01,-4.501418000000000319e+01
1.590200000000000045e+03,-4.524085999999999785e+01,-4.524085999999999785e+01
1.590400000000000091e+03,-4.558057999999999765e+01,-4.558057999999999765e+01
1.590599999999999909e+03,-4.656801000000000101e+01,-4.656801000000000101e+01
1.590799999999999955e+03,-4.678123000000000076e+01,-4.678123000000000076e+01
1.591000000000000000e+03,-4.612834000000000145e+01,-4.612834000000000145e+01
1.591200000000000045e+03,-4.630183999999999855e+01,-4.630183999999999855e+01
1.591400000000000091e+03,-4.614294999999999902e+01,-4.614294999999999902e+01
1.591599999999999909e+03,-4.601946000000000225e+01,-4.601946000000000225e+01
1.591799999999999955e+03,-4.664444999999999908e+01,-4.664444999999999908e+01
1.592000000000000000e+03,-4.658254000000000161e+01,-4.658254000000000161e+01
1.592200000000000045e+03,-4.808133999999999730e+01,-4.808133999999999730e+01
1.592400000000000091e+03,-4.787190999999999974e+01,-4.787190999999999974e+01
1.592599999999999909e+03,-4.796553000000000111e+01,-4.796553000000000111e+01
1.592799999999999955e+03,-4.788119999999999976e+01,-4.788119999999999976e+01
1.593000000000000000e+03,-4.773295000000000243e+01,-4.773295000000000243e+01
1.593200000000000045e+03,-4.789833000000000141e+01,-4.789833000000000141e+01
1.593400000000000091e+03,-4.976684999999999803e+01,-4.976684999999999803e+01
1.593599999999999909e+03,-4.926162999999999670e+01,-4.926162999999999670e+01
1.593799999999999955e+03,-4.925885000000000247e+01,-4.925885000000000247e+01
1.594000000000000000e+03,-4.829536999999999836e+01,-4.829536999999999836e+01
1.594200000000000045e+03,-4.754930000000000234e+01,-4.754930000000000234e+01
1.594400000000000091e+03,-4.947424999999999784e+01,-4.947424999999999784e+01
1.594599999999999909e+03,-4.980622999999999934e+01,-4.980622999999999934e+01
1.594799999999999955e+03,-4.973987000000000336e+01,-4.973987000000000336e+01
1.595000000000000000e+03,-4.901167999999999836e+01,-4.901167999999999836e+01
1.595200000000000045e+03,-5.008140000000000214e+01,-5.008140000000000214e+01
1.595400000000000091e+03,-5.106143000000000143e+01,-5.106143000000000143e+01
1.595599999999999909e+03,-5.227199999999999847e+01,-5.227199999999999847e+01
1.595799999999999955e+03,-5.249067999999999756e+01,-5.249067999999999756e+01
1.596000000000000000e+03,-5.318377000000000265e+01,-5.318377000000000265e+01
1.596200000000000045e+03,-5.358950000000000102e+01,-5.358950000000000102e+01
1.596400000000000091e+03,-5.489656999999999698e+01,-5.489656999999999698e+01
1.596599999999999909e+03,-5.636706000000000216e+01,-5.636706000000000216e+01
1.596799999999999955e+03,-5.724725999999999715e+01,-5.724725999999999715e+01
1.597000000000000000e+03,-5.824190000000000111e+01,-5.824190000000000111e+01
1.597200000000000045e+03,-5.676514000000000237e+01,-5.676514000000000237e+01
1.597400000000000091e+03,-5.828584000000000032e+01,-5.828584000000000032e+01
1.597599999999999909e+03,-5.785416000000000025e+01,-5.785416000000000025e+01
1.597799999999999955e+03,-5.902266000000000190e+01,-5.902266000000000190e+01
1.598000000000000000e+03,-6.090424000000000149e+01,-6.090424000000000149e+01
1.598200000000000045e+03,-6.046255000000000024e+01,-6.046255000000000024e+01
1.598400000000000091e+03,-6.235123999999999711e+01,-6.235123999999999711e+01
1.598599999999999909e+03,-6.068628999999999962e+01,-6.068628999999999962e+01
1.598799999999999955e+03,-6.332686000000000348e+01,-6.332686000000000348e+01
1.599000000000000000e+03,-6.251077999999999690e+01,-6.251077999999999690e+01
1.599200000000000045e+03,-6.447906999999999300e+01,-6.447906999999999300e+01
1.599400000000000091e+03,-7.737552999999999770e+01,-7.737552999999999770e+01
1.599599999999999909e+03,-7.106932000000000471e+01,-7.106932000000000471e+01
1.599799999999999955e+03,-6.816572999999999638e+01,-6.816572999999999638e+01
1.600000000000000000e+03,-6.460335999999999501e+01,-6.460335999999999501e+01
