FET Vgs-Id
VG=	-2	to	4	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
315	3.74	4.3419E-06
316	3.72	4.5151E-06
317	3.7	4.5E-06
318	3.68	5.0918E-06
319	3.66	5.2E-06
320	3.64	5.2832E-06
321	3.62	5.2716E-06
322	3.6	5.2904E-06
323	3.58	5.4106E-06
324	3.56	5.46E-06
325	3.54	5.3933E-06
326	3.52	5.5669E-06
327	3.5	5.709E-06
328	3.48	5.7736E-06
329	3.46	5.8622E-06
330	3.44	5.8447E-06
331	3.42	5.824E-06
332	3.4	5.8508E-06
333	3.38	5.9504E-06
334	3.36	5.9682E-06
335	3.34	6.027E-06
336	3.32	6.0718E-06
337	3.3	6.072E-06
338	3.28	6.1872E-06
339	3.26	6.2112E-06
340	3.24	6.2192E-06
341	3.22	6.2423E-06
342	3.2	6.3003E-06
343	3.18	6.3715E-06
344	3.16	6.3726E-06
345	3.14	6.3937E-06
346	3.12	6.3928E-06
347	3.1	6.4159E-06
348	3.08	6.429E-06
349	3.06	6.4491E-06
350	3.04	6.4597E-06
351	3.02	6.4931E-06
352	3	6.5015E-06
353	2.98	6.5202E-06
354	2.96	6.5044E-06
355	2.94	6.5186E-06
356	2.92	6.5203E-06
357	2.9	6.5221E-06
358	2.88	6.5316E-06
359	2.86	6.5257E-06
360	2.84	6.5347E-06
361	2.82	6.5184E-06
362	2.8	6.5227E-06
363	2.78	6.5201E-06
364	2.76	6.5191E-06
365	2.74	6.5089E-06
366	2.72	6.5132E-06
367	2.7	6.4922E-06
368	2.68	6.4916E-06
369	2.66	6.4884E-06
370	2.64	6.4814E-06
371	2.62	6.4676E-06
372	2.6	6.4549E-06
373	2.58	6.4467E-06
374	2.56	6.437E-06
375	2.54	6.4285E-06
376	2.52	6.4173E-06
377	2.5	6.3996E-06
378	2.48	6.3777E-06
379	2.46	6.3619E-06
380	2.44	6.3455E-06
381	2.42	6.3197E-06
382	2.4	6.3117E-06
383	2.38	6.2976E-06
384	2.36	6.2833E-06
385	2.34	6.2637E-06
386	2.32	6.2423E-06
387	2.3	6.2117E-06
388	2.28	6.1936E-06
389	2.26	6.1561E-06
390	2.24	6.1389E-06
391	2.22	6.1126E-06
392	2.2	6.09E-06
393	2.18	6.0727E-06
394	2.16	6.0443E-06
395	2.14	6.0221E-06
396	2.12	5.9924E-06
397	2.1	5.9647E-06
398	2.08	5.9323E-06
399	2.06	5.9058E-06
400	2.04	5.8728E-06
401	2.02	5.853E-06
402	2	5.8145E-06
403	1.98	5.7935E-06
404	1.96	5.7547E-06
405	1.94	5.7274E-06
406	1.92	5.6921E-06
407	1.9	5.6558E-06
408	1.88	5.6226E-06
409	1.86	5.5836E-06
410	1.84	5.5519E-06
411	1.82	5.5166E-06
412	1.8	5.4836E-06
413	1.78	5.4468E-06
414	1.76	5.4081E-06
415	1.74	5.3711E-06
416	1.72	5.3255E-06
417	1.7	5.288E-06
418	1.68	5.2501E-06
419	1.66	5.2119E-06
420	1.64	5.1678E-06
421	1.62	5.1307E-06
422	1.6	5.0864E-06
423	1.58	5.0481E-06
424	1.56	5.0064E-06
425	1.54	4.9629E-06
426	1.52	4.9175E-06
427	1.5	4.8709E-06
428	1.48	4.8296E-06
429	1.46	4.7819E-06
430	1.44	4.7395E-06
431	1.42	4.6923E-06
432	1.4	4.6491E-06
433	1.38	4.6075E-06
434	1.36	4.5593E-06
435	1.34	4.5176E-06
436	1.32	4.4695E-06
437	1.3	4.4236E-06
438	1.28	4.375E-06
439	1.26	4.3327E-06
440	1.24	4.2825E-06
441	1.22	4.2373E-06
442	1.2	4.1897E-06
443	1.18	4.1463E-06
444	1.16	4.102E-06
445	1.14	4.0537E-06
446	1.12	4.0105E-06
447	1.1	3.9637E-06
448	1.08	3.9163E-06
449	1.06	3.8674E-06
450	1.04	3.8242E-06
451	1.02	3.7737E-06
452	1	3.7281E-06
453	0.98	3.6852E-06
454	0.96	3.6362E-06
455	0.94	3.5916E-06
456	0.92	3.5431E-06
457	0.9	3.5012E-06
458	0.88	3.4487E-06
459	0.86	3.4038E-06
460	0.84	3.3538E-06
461	0.82	3.3066E-06
462	0.8	3.2553E-06
463	0.78	3.2106E-06
464	0.76	3.1647E-06
465	0.74	3.1136E-06
466	0.72	3.0679E-06
