FET Vgs-Id
VG=	-1	to	2	in	0.02	step
VDS=	0.05	to	0.5	in	0.45	step
NO.	VG	ID
	V	A
372	0.38	3.0697E-08
373	0.4	2.9288E-08
374	0.42	2.9448E-08
375	0.44	2.8864E-08
376	0.46	2.7214E-08
377	0.48	2.8877E-08
378	0.5	2.8549E-08
379	0.52	3.0511E-08
380	0.54	3.4568E-08
381	0.56	3.5162E-08
382	0.58	3.9784E-08
383	0.6	5.0281E-08
384	0.62	7.1364E-08
385	0.64	1.08391E-07
386	0.66	1.6329E-07
387	0.68	2.6011E-07
388	0.7	4.0011E-07
389	0.72	5.8631E-07
390	0.74	8.3692E-07
391	0.76	1.1433E-06
392	0.78	1.5419E-06
393	0.8	2.0203E-06
394	0.82	2.5805E-06
395	0.84	3.2289E-06
396	0.86	3.97E-06
397	0.88	4.7992E-06
398	0.9	5.7272E-06
399	0.92	6.755E-06
400	0.94	7.8741E-06
401	0.96	9.1015E-06
402	0.98	1.04257E-05
403	1	1.1796E-05
404	1.02	1.3341E-05
405	1.04	1.4992E-05
406	1.06	1.674E-05
407	1.08	1.8578E-05
408	1.1	2.0504E-05
409	1.12	2.2532E-05
410	1.14	2.4656E-05
411	1.16	2.6858E-05
412	1.18	2.9129E-05
413	1.2	3.1476E-05
414	1.22	3.3871E-05
415	1.24	3.6321E-05
416	1.26	3.8783E-05
417	1.28	4.1292E-05
418	1.3	4.3828E-05
419	1.32	4.6372E-05
420	1.34	4.8946E-05
421	1.36	5.1522E-05
422	1.38	5.4106E-05
423	1.4	5.6681E-05
424	1.42	5.9249E-05
425	1.44	6.1814E-05
426	1.46	6.4381E-05
427	1.48	6.6921E-05
428	1.5	6.9465E-05
429	1.52	7.1989E-05
430	1.54	7.4494E-05
431	1.56	7.6973E-05
432	1.58	7.9424E-05
433	1.6	8.1851E-05
434	1.62	8.4264E-05
435	1.64	8.6642E-05
436	1.66	8.8995E-05
437	1.68	9.132E-05
438	1.7	9.3602E-05
439	1.72	9.5862E-05
440	1.74	9.8086E-05
441	1.76	0.00010025
442	1.78	0.000102401
443	1.8	0.000104505
444	1.82	0.000106577
445	1.84	0.00010861
446	1.86	0.000110593
447	1.88	0.000112541
448	1.9	0.00011413
449	1.92	0.00011626
450	1.94	0.00011807
451	1.96	0.00011985
452	1.98	0.00012157
453	2	0.00012327
454	2	0.00012272
455	1.98	0.00012001
456	1.96	0.00011761
457	1.94	0.00011523
458	1.92	0.00011294
459	1.9	0.00011064
460	1.88	0.00010836
461	1.86	0.00010608
462	1.84	0.00010377
463	1.82	0.00010149
464	1.8	9.927E-05
465	1.78	9.684E-05
466	1.76	9.4498E-05
467	1.74	9.2123E-05
468	1.72	8.9748E-05
469	1.7	8.7354E-05
470	1.68	8.4952E-05
471	1.66	8.2531E-05
472	1.64	8.0088E-05
473	1.62	7.7643E-05
474	1.6	7.5173E-05
475	1.58	7.2696E-05
476	1.56	7.0194E-05
477	1.54	6.7694E-05
478	1.52	6.5187E-05
479	1.5	6.2665E-05
480	1.48	6.0142E-05
481	1.46	5.7629E-05
482	1.44	5.5103E-05
483	1.42	5.2579E-05
484	1.4	5.0058E-05
485	1.38	4.756E-05
486	1.36	4.5051E-05
487	1.34	4.2562E-05
488	1.32	4.0098E-05
489	1.3	3.7663E-05
490	1.28	3.5254E-05
491	1.26	3.2884E-05
492	1.24	3.0569E-05
493	1.22	2.8289E-05
494	1.2	2.6078E-05
495	1.18	2.3933E-05
496	1.16	2.1872E-05
497	1.14	1.9891E-05
498	1.12	1.8003E-05
499	1.1	1.6212E-05
500	1.08	1.4519E-05
501	1.06	1.2922E-05
502	1.04	1.1424E-05
503	1.02	1.0024E-05
504	1	8.7467E-06
505	0.98	7.5302E-06
506	0.96	6.4288E-06
507	0.94	5.4305E-06
508	0.92	4.5308E-06
509	0.9	3.7183E-06
510	0.88	3.0038E-06
511	0.86	2.3817E-06
512	0.84	1.845E-06
513	0.82	1.3927E-06
514	0.8	1.0208E-06
515	0.78	7.2993E-07
516	0.76	4.9736E-07
517	0.74	3.3086E-07
518	0.72	2.1298E-07
519	0.7	1.3414E-07
520	0.68	9.089E-08
521	0.66	5.9444E-08
522	0.64	4.301E-08
523	0.62	3.8072E-08
524	0.6	3.3107E-08
525	0.58	3.1606E-08
526	0.56	3.2466E-08
527	0.54	3.0992E-08
528	0.52	2.9026E-08
529	0.5	2.9863E-08
530	0.48	2.9692E-08
531	0.46	2.8214E-08
532	0.44	2.8455E-08
533	0.42	2.9802E-08
534	0.4	2.8459E-08
535	0.38	3.0515E-08
536	0.36	3.1233E-08
537	0.34	3.1542E-08
538	0.32	2.9174E-08
539	0.3	3.03E-08
540	0.28	2.9252E-08
541	0.26	2.97E-08
542	0.24	2.7491E-08
543	0.22	3.1562E-08
544	0.2	3.0442E-08
545	0.18	3.1017E-08
546	0.16	3.2137E-08
547	0.14	3.3109E-08
548	0.12	3.085E-08
549	0.1	3.0532E-08
550	0.08	3.0433E-08
551	0.06	3.1184E-08
552	0.04	2.8303E-08
553	0.02	3.135E-08
554	0	3.066E-08
555	-0.02	3.1227E-08
